2026-04-29 17:18:18,972 | INFO | main | Initializing database...
2026-05-25 13:34:26,194 | INFO | metrics | posting_frequency(17841409576371357) = 0.08 posts/week over 263.71 weeks
2026-05-25 13:34:26,195 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-05-25 13:34:26,196 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-05-25 13:34:26,197 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-05-25 13:34:26,197 | INFO | report_builder | build_report(17841409576371357) for @dentalb_ku at 2026-05-25T13:34:26
2026-05-25 13:34:26,198 | INFO | report_builder | build_prompt_context(@dentalb_ku) produced 3865 characters
2026-05-25 13:34:26,199 | INFO | strategy_generator | Generating strategy for @dentalb_ku (account_id=17841409576371357)
2026-05-25 13:35:18,622 | INFO | strategy_generator | Strategy generated for @dentalb_ku (4560 characters)
2026-05-25 13:37:26,966 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.72% (20 posts)
2026-05-25 13:37:26,967 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-05-25 13:37:26,968 | INFO | metrics | posting_frequency(17841409576371357) = 0.08 posts/week over 263.71 weeks
2026-05-25 13:37:26,969 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-05-25 13:37:26,970 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-05-25 13:37:26,971 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-05-25 13:37:26,972 | INFO | report_builder | build_report(17841409576371357) for @dentalb_ku at 2026-05-25T13:37:26
2026-05-25 13:37:27,022 | INFO | metrics | top_performing_posts(17841409576371357, limit=5) returned 5 posts
2026-05-25 13:37:28,336 | INFO | sync_service | Fetching account profile...
2026-05-25 13:37:28,876 | WARNING | meta_client | Operation 'get_profile_info' failed on attempt 1/3. Retrying in 1.0s. Error: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/17841409576371357?fields=username%2Cfollowers_count%2Cmedia_count%2Cbiography&access_token=EAAQ6YYriC44BRknYPmqWAO02NFJpLv3CNQfMmzVIN2iAIa7QlYQSHQHr2TmQMYNemtBcP9pzhZB4vqiw9euH0JKAPKLpLNgzX4O1tzYCjHsZAmW3zQZBYstIRnzx7ykAJDsYv1HDtxLEEt0IbCV6ffqDbotXO9IJZBSWq6iJ0ZCVt1EgyJgg3EfXmlvi62immTUfwHagkbPnbC9cVyTBWgz5sfmfAheQ2u3SjxZA4fxAR1BaLkjh7WZBcDD1WPZClbhkGMKnmp6JSZCVZA1RGI4J74Oarm
2026-05-25 13:37:30,445 | WARNING | meta_client | Operation 'get_profile_info' failed on attempt 2/3. Retrying in 2.0s. Error: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/17841409576371357?fields=username%2Cfollowers_count%2Cmedia_count%2Cbiography&access_token=EAAQ6YYriC44BRknYPmqWAO02NFJpLv3CNQfMmzVIN2iAIa7QlYQSHQHr2TmQMYNemtBcP9pzhZB4vqiw9euH0JKAPKLpLNgzX4O1tzYCjHsZAmW3zQZBYstIRnzx7ykAJDsYv1HDtxLEEt0IbCV6ffqDbotXO9IJZBSWq6iJ0ZCVt1EgyJgg3EfXmlvi62immTUfwHagkbPnbC9cVyTBWgz5sfmfAheQ2u3SjxZA4fxAR1BaLkjh7WZBcDD1WPZClbhkGMKnmp6JSZCVZA1RGI4J74Oarm
2026-05-25 13:37:33,003 | ERROR | meta_client | Operation 'get_profile_info' failed after 3 attempts: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/17841409576371357?fields=username%2Cfollowers_count%2Cmedia_count%2Cbiography&access_token=EAAQ6YYriC44BRknYPmqWAO02NFJpLv3CNQfMmzVIN2iAIa7QlYQSHQHr2TmQMYNemtBcP9pzhZB4vqiw9euH0JKAPKLpLNgzX4O1tzYCjHsZAmW3zQZBYstIRnzx7ykAJDsYv1HDtxLEEt0IbCV6ffqDbotXO9IJZBSWq6iJ0ZCVt1EgyJgg3EfXmlvi62immTUfwHagkbPnbC9cVyTBWgz5sfmfAheQ2u3SjxZA4fxAR1BaLkjh7WZBcDD1WPZClbhkGMKnmp6JSZCVZA1RGI4J74Oarm
2026-05-25 13:37:33,048 | INFO | metrics | top_performing_posts(17841409576371357, limit=5) returned 5 posts
2026-05-25 13:39:52,240 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.72% (20 posts)
2026-05-25 13:39:52,241 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-05-25 13:39:52,243 | INFO | metrics | posting_frequency(17841409576371357) = 0.08 posts/week over 263.71 weeks
2026-05-25 13:39:52,245 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-05-25 13:39:52,247 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-05-25 13:39:52,247 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-05-25 13:39:52,249 | INFO | report_builder | build_report(17841409576371357) for @dentalb_ku at 2026-05-25T13:39:52
2026-05-25 13:39:52,359 | INFO | metrics | top_performing_posts(17841409576371357, limit=5) returned 5 posts
2026-05-25 13:39:55,439 | INFO | sync_service | Fetching account profile...
2026-05-25 13:39:56,010 | WARNING | meta_client | Profile fetch with media_count failed, retrying minimal fields.
2026-05-25 13:39:56,552 | WARNING | meta_client | Operation 'get_profile_info' failed on attempt 1/3. Retrying in 1.0s. Error: Meta API error: Error validating access token: Session has expired on Saturday, 23-May-26 07:00:00 PDT. The current time is Monday, 25-May-26 04:39:56 PDT.
2026-05-25 13:39:58,078 | WARNING | meta_client | Profile fetch with media_count failed, retrying minimal fields.
2026-05-25 13:39:58,612 | WARNING | meta_client | Operation 'get_profile_info' failed on attempt 2/3. Retrying in 2.0s. Error: Meta API error: Error validating access token: Session has expired on Saturday, 23-May-26 07:00:00 PDT. The current time is Monday, 25-May-26 04:39:58 PDT.
2026-05-25 13:40:01,280 | WARNING | meta_client | Profile fetch with media_count failed, retrying minimal fields.
2026-05-25 13:40:01,799 | ERROR | meta_client | Operation 'get_profile_info' failed after 3 attempts: Meta API error: Error validating access token: Session has expired on Saturday, 23-May-26 07:00:00 PDT. The current time is Monday, 25-May-26 04:40:01 PDT.
2026-05-25 13:40:01,845 | INFO | metrics | top_performing_posts(17841409576371357, limit=5) returned 5 posts
2026-05-25 13:44:30,550 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.72% (20 posts)
2026-05-25 13:44:30,551 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-05-25 13:44:30,551 | INFO | metrics | posting_frequency(17841409576371357) = 0.08 posts/week over 263.71 weeks
2026-05-25 13:44:30,552 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-05-25 13:44:30,553 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-05-25 13:44:30,553 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-05-25 13:44:30,553 | INFO | report_builder | build_report(17841409576371357) for @dentalb_ku at 2026-05-25T13:44:30
2026-05-25 13:44:30,584 | INFO | metrics | top_performing_posts(17841409576371357, limit=5) returned 5 posts
2026-05-25 13:44:32,145 | INFO | metrics | top_performing_posts(17841409576371357, limit=5) returned 5 posts
2026-05-25 13:44:33,422 | INFO | sync_service | Fetching account profile...
2026-05-25 13:44:34,030 | WARNING | meta_client | Profile fetch with media_count failed, retrying minimal fields.
2026-05-25 13:44:34,536 | WARNING | meta_client | Operation 'get_profile_info' failed on attempt 1/3. Retrying in 1.0s. Error: Meta API error: Error validating access token: Session has expired on Saturday, 23-May-26 07:00:00 PDT. The current time is Monday, 25-May-26 04:44:34 PDT.
2026-05-25 13:44:36,173 | WARNING | meta_client | Profile fetch with media_count failed, retrying minimal fields.
2026-05-25 13:44:36,634 | WARNING | meta_client | Operation 'get_profile_info' failed on attempt 2/3. Retrying in 2.0s. Error: Meta API error: Error validating access token: Session has expired on Saturday, 23-May-26 07:00:00 PDT. The current time is Monday, 25-May-26 04:44:36 PDT.
2026-05-25 13:44:39,122 | WARNING | meta_client | Profile fetch with media_count failed, retrying minimal fields.
2026-05-25 13:44:39,582 | ERROR | meta_client | Operation 'get_profile_info' failed after 3 attempts: Meta API error: Error validating access token: Session has expired on Saturday, 23-May-26 07:00:00 PDT. The current time is Monday, 25-May-26 04:44:39 PDT.
2026-05-25 13:44:39,616 | INFO | metrics | top_performing_posts(17841409576371357, limit=5) returned 5 posts
2026-05-25 13:45:28,021 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.72% (20 posts)
2026-05-25 13:45:28,022 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-05-25 13:45:28,023 | INFO | metrics | posting_frequency(17841409576371357) = 0.08 posts/week over 263.71 weeks
2026-05-25 13:45:28,023 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-05-25 13:45:28,024 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-05-25 13:45:28,024 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-05-25 13:45:28,025 | INFO | report_builder | build_report(17841409576371357) for @dentalb_ku at 2026-05-25T13:45:28
2026-05-25 13:45:28,100 | INFO | metrics | top_performing_posts(17841409576371357, limit=5) returned 5 posts
2026-05-25 13:45:29,857 | INFO | sync_service | Fetching account profile...
2026-05-25 13:45:30,902 | INFO | sync_service | Fetching recent media...
2026-05-25 13:45:32,143 | INFO | sync_service | Retrieved 20 posts for account dentalb_ku
2026-05-25 13:45:32,156 | INFO | sync_service | Account saved: dentalb_ku (id=17841409576371357)
2026-05-25 13:45:32,157 | INFO | sync_service | Post skipped (already exists): 18171459604377771
2026-05-25 13:45:32,157 | INFO | sync_service | Fetching insights for post: 18171459604377771
2026-05-25 13:45:32,865 | INFO | sync_service | Insights saved for post: 18171459604377771
2026-05-25 13:45:32,865 | INFO | sync_service | Post skipped (already exists): 17861066040071611
2026-05-25 13:45:32,865 | INFO | sync_service | Fetching insights for post: 17861066040071611
2026-05-25 13:45:33,543 | INFO | sync_service | Insights saved for post: 17861066040071611
2026-05-25 13:45:33,543 | INFO | sync_service | Post skipped (already exists): 17980298879439026
2026-05-25 13:45:33,544 | INFO | sync_service | Fetching insights for post: 17980298879439026
2026-05-25 13:45:34,234 | INFO | sync_service | Insights saved for post: 17980298879439026
2026-05-25 13:45:34,235 | INFO | sync_service | Post skipped (already exists): 18089855887321402
2026-05-25 13:45:34,235 | INFO | sync_service | Fetching insights for post: 18089855887321402
2026-05-25 13:45:34,851 | INFO | sync_service | Insights saved for post: 18089855887321402
2026-05-25 13:45:34,851 | INFO | sync_service | Post skipped (already exists): 17952055330919778
2026-05-25 13:45:34,851 | INFO | sync_service | Fetching insights for post: 17952055330919778
2026-05-25 13:45:35,458 | INFO | sync_service | Insights saved for post: 17952055330919778
2026-05-25 13:45:35,458 | INFO | sync_service | Post skipped (already exists): 17934954896160706
2026-05-25 13:45:35,459 | INFO | sync_service | Fetching insights for post: 17934954896160706
2026-05-25 13:45:36,666 | INFO | sync_service | Insights saved for post: 17934954896160706
2026-05-25 13:45:36,666 | INFO | sync_service | Post skipped (already exists): 17875588466701753
2026-05-25 13:45:36,667 | INFO | sync_service | Fetching insights for post: 17875588466701753
2026-05-25 13:45:37,306 | INFO | sync_service | Insights saved for post: 17875588466701753
2026-05-25 13:45:37,307 | INFO | sync_service | Post skipped (already exists): 18002804026445081
2026-05-25 13:45:37,307 | INFO | sync_service | Fetching insights for post: 18002804026445081
2026-05-25 13:45:37,978 | INFO | sync_service | Insights saved for post: 18002804026445081
2026-05-25 13:45:37,978 | INFO | sync_service | Post skipped (already exists): 17938966907132068
2026-05-25 13:45:37,978 | INFO | sync_service | Fetching insights for post: 17938966907132068
2026-05-25 13:45:38,641 | INFO | sync_service | Insights saved for post: 17938966907132068
2026-05-25 13:45:38,642 | INFO | sync_service | Post skipped (already exists): 18041639662331282
2026-05-25 13:45:38,642 | INFO | sync_service | Fetching insights for post: 18041639662331282
2026-05-25 13:45:39,375 | INFO | sync_service | Insights saved for post: 18041639662331282
2026-05-25 13:45:39,375 | INFO | sync_service | Post skipped (already exists): 18039320107337219
2026-05-25 13:45:39,375 | INFO | sync_service | Fetching insights for post: 18039320107337219
2026-05-25 13:45:40,132 | INFO | sync_service | Insights saved for post: 18039320107337219
2026-05-25 13:45:40,132 | INFO | sync_service | Post skipped (already exists): 18000092275392781
2026-05-25 13:45:40,133 | INFO | sync_service | Fetching insights for post: 18000092275392781
2026-05-25 13:45:40,736 | INFO | sync_service | Insights saved for post: 18000092275392781
2026-05-25 13:45:40,736 | INFO | sync_service | Post skipped (already exists): 17991685570458199
2026-05-25 13:45:40,737 | INFO | sync_service | Fetching insights for post: 17991685570458199
2026-05-25 13:45:41,325 | INFO | sync_service | Insights saved for post: 17991685570458199
2026-05-25 13:45:41,326 | INFO | sync_service | Post skipped (already exists): 17869210028581339
2026-05-25 13:45:41,326 | INFO | sync_service | Fetching insights for post: 17869210028581339
2026-05-25 13:45:41,958 | INFO | sync_service | Insights saved for post: 17869210028581339
2026-05-25 13:45:41,958 | INFO | sync_service | Post skipped (already exists): 18196052563098167
2026-05-25 13:45:41,958 | INFO | sync_service | Fetching insights for post: 18196052563098167
2026-05-25 13:45:42,564 | INFO | sync_service | Insights saved for post: 18196052563098167
2026-05-25 13:45:42,564 | INFO | sync_service | Post skipped (already exists): 18237570082017449
2026-05-25 13:45:42,564 | INFO | sync_service | Fetching insights for post: 18237570082017449
2026-05-25 13:45:43,214 | INFO | sync_service | Insights saved for post: 18237570082017449
2026-05-25 13:45:43,214 | INFO | sync_service | Post skipped (already exists): 17979984439370368
2026-05-25 13:45:43,214 | INFO | sync_service | Fetching insights for post: 17979984439370368
2026-05-25 13:45:43,861 | INFO | sync_service | Insights saved for post: 17979984439370368
2026-05-25 13:45:43,862 | INFO | sync_service | Post skipped (already exists): 17886069884248214
2026-05-25 13:45:43,862 | INFO | sync_service | Fetching insights for post: 17886069884248214
2026-05-25 13:45:45,205 | INFO | sync_service | Insights saved for post: 17886069884248214
2026-05-25 13:45:45,205 | INFO | sync_service | Post skipped (already exists): 17873869571478679
2026-05-25 13:45:45,205 | INFO | sync_service | Fetching insights for post: 17873869571478679
2026-05-25 13:45:45,861 | INFO | sync_service | Insights saved for post: 17873869571478679
2026-05-25 13:45:45,861 | INFO | sync_service | Post skipped (already exists): 18114497440174052
2026-05-25 13:45:45,862 | INFO | sync_service | Fetching insights for post: 18114497440174052
2026-05-25 13:45:46,523 | INFO | sync_service | Insights saved for post: 18114497440174052
2026-05-25 13:45:46,538 | INFO | sync_service | Sync completed: account=dentalb_ku, posts_synced=0, insights_synced=20
2026-05-25 13:45:46,610 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.72% (20 posts)
2026-05-25 13:45:46,612 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-05-25 13:45:46,614 | INFO | metrics | posting_frequency(17841409576371357) = 0.08 posts/week over 263.71 weeks
2026-05-25 13:45:46,616 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-05-25 13:45:46,620 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-05-25 13:45:46,621 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-05-25 13:45:46,622 | INFO | report_builder | build_report(17841409576371357) for @dentalb_ku at 2026-05-25T13:45:46
2026-05-25 13:45:46,657 | INFO | metrics | top_performing_posts(17841409576371357, limit=5) returned 5 posts
2026-05-25 13:48:42,047 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.72% (20 posts)
2026-05-25 13:48:42,048 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-05-25 13:48:42,049 | INFO | metrics | posting_frequency(17841409576371357) = 0.08 posts/week over 263.71 weeks
2026-05-25 13:48:42,050 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-05-25 13:48:42,051 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-05-25 13:48:42,051 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-05-25 13:48:42,051 | INFO | report_builder | build_report(17841409576371357) for @dentalb_ku at 2026-05-25T13:48:42
2026-05-25 13:48:42,059 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.72% (20 posts)
2026-05-25 13:48:42,060 | INFO | metrics | posting_frequency(17841409576371357) = 0.08 posts/week over 263.71 weeks
2026-05-25 13:48:42,061 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
